"","word","freq"
"carry","carry",113
"claim","claim",113
"competition","competition",113
"october","october",113
"soft","soft",113
"subject","subject",113
"talent","talent",113
"ten","ten",113
"agreement","agreement",112
"balance","balance",112
"beauty","beauty",112
"bottle","bottle",112
"buying","buying",112
"coast","coast",112
"collection","collection",112
"construction","construction",112
"ends","ends",112
"greater","greater",112
"helps","helps",112
"levels","levels",112
"mountain","mountain",112
"otherwise","otherwise",112
"politics","politics",112
"produce","produce",112
"pulled","pulled",112
"robert","robert",112
"thinks","thinks",112
"thomas","thomas",112
"towards","towards",112
"appreciate","appreciate",111
"background","background",111
"earned","earned",111
"forever","forever",111
"mentioned","mentioned",111
"plant","plant",111
"revenue","revenue",111
"sea","sea",111
"seasons","seasons",111
"sides","sides",111
"significant","significant",111
"thousands","thousands",111
"web","web",111
"birth","birth",110
"christian","christian",110
"civil","civil",110
"concerned","concerned",110
"decades","decades",110
"democrats","democrats",110
"doctor","doctor",110
"flowers","flowers",110
"funds","funds",110
"noticed","noticed",110
"acting","acting",109
"agent","agent",109
"basketball","basketball",109
"becoming","becoming",109
"bright","bright",109
"christ","christ",109
"enter","enter",109
"explain","explain",109
"headed","headed",109
"mary","mary",109
"museum","museum",109
"pages","pages",109
"score","score",109
"steve","steve",109
"tiny","tiny",109
"continues","continues",108
"debt","debt",108
"dreams","dreams",108
"easter","easter",108
"frank","frank",108
"golden","golden",108
"heavy","heavy",108
"laugh","laugh",108
"managed","managed",108
"menu","menu",108
"peter","peter",108
"remaining","remaining",108
"setting","setting",108
"artists","artists",107
"bigger","bigger",107
"broke","broke",107
"happening","happening",107
"highly","highly",107
"honest","honest",107
"jim","jim",107
"london","london",107
"rates","rates",107
"resources","resources",107
"speech","speech",107
"200","200",106
"clothes","clothes",106
"conversation","conversation",106
"degree","degree",106
"dogs","dogs",106
"drinking","drinking",106
"gay","gay",106
"host","host",106
"income","income",106
"injury","injury",106
"laws","laws",106
"meat","meat",106
"strength","strength",106
"tournament","tournament",106
"vehicle","vehicle",106
"airport","airport",105
"camera","camera",105
"eggs","eggs",105
"excellent","excellent",105
"grew","grew",105
"ill","ill",105
"meal","meal",105
"pair","pair",105
"status","status",105
"weird","weird",105
"youth","youth",105
"500","500",104
"accept","accept",104
"baking","baking",104
"candidate","candidate",104
"challenges","challenges",104
"charles","charles",104
"closer","closer",104
"concerns","concerns",104
"direction","direction",104
"dough","dough",104
"famous","famous",104
"martin","martin",104
"milk","milk",104
"mouth","mouth",104
"rule","rule",104
"seat","seat",104
"section","section",104
"sexual","sexual",104
"spokesman","spokesman",104
"aside","aside",103
"bread","bread",103
"celebrate","celebrate",103
"city's","city's",103
"colorado","colorado",103
"exciting","exciting",103
"improve","improve",103
"independent","independent",103
"jack","jack",103
"machine","machine",103
"material","material",103
"partner","partner",103
"population","population",103
"powerful","powerful",103
"shape","shape",103
"showing","showing",103
"slowly","slowly",103
"stupid","stupid",103
"tim","tim",103
"treat","treat",103
"uses","uses",103
"usual","usual",103
"admit","admit",102
"advantage","advantage",102
"carolina","carolina",102
"chose","chose",102
"debate","debate",102
"decisions","decisions",102
"location","location",102
"multiple","multiple",102
"nobody","nobody",102
"quiet","quiet",102
"selling","selling",102
"shots","shots",102
"spread","spread",102
"trouble","trouble",102
"activities","activities",101
"bringing","bringing",101
"caused","caused",101
"crew","crew",101
"defensive","defensive",101
"develop","develop",101
"familiar","familiar",101
"guilty","guilty",101
"medium","medium",101
"native","native",101
"placed","placed",101
"reduce","reduce",101
"remove","remove",101
"scheduled","scheduled",101
"september","september",101
"serving","serving",101
"shared","shared",101
"shut","shut",101
"stores","stores",101
"stuck","stuck",101
"theme","theme",101
"till","till",101
"1st","1st",100
"actions","actions",100
"demand","demand",100
"emotional","emotional",100
"everyday","everyday",100
"extremely","extremely",100
"greatest","greatest",100
"housing","housing",100
"knowledge","knowledge",100
"majority","majority",100
"millions","millions",100
"parking","parking",100
"path","path",100
"pepper","pepper",100
"scott","scott",100
"shee28099s","shee28099s",100
"teaching","teaching",100
"therefore","therefore",100
"complex","complex",99
"covered","covered",99
"digital","digital",99
"discovered","discovered",99
"dish","dish",99
"era","era",99
"gotten","gotten",99
"jackson","jackson",99
"likes","likes",99
"memories","memories",99
"offense","offense",99
"ryan","ryan",99
"shown","shown",99
"studio","studio",99
"campus","campus",98
"capital","capital",98
"funding","funding",98
"highest","highest",98
"honor","honor",98
"joined","joined",98
"provides","provides",98
"somewhere","somewhere",98
"williams","williams",98
"century","century",97
"congrats","congrats",97
"exercise","exercise",97
"falling","falling",97
"films","films",97
"foot","foot",97
"foreign","foreign",97
"gorgeous","gorgeous",97
"governor","governor",97
"joy","joy",97
"magic","magic",97
"marketing","marketing",97
"murder","murder",97
"pool","pool",97
"pull","pull",97
"shall","shall",97
"signs","signs",97
"smart","smart",97
"somebody","somebody",97
"tight","tight",97
"wind","wind",97
"year's","year's",97
"allows","allows",96
"arms","arms",96
"army","army",96
"begins","begins",96
"championship","championship",96
"changing","changing",96
"connection","connection",96
"creating","creating",96
"enjoying","enjoying",96
"falls","falls",96
"feature","feature",96
"fruit","fruit",96
"gotta","gotta",96
"guest","guest",96
"hasn't","hasn't",96
"hundreds","hundreds",96
"somehow","somehow",96
"surgery","surgery",96
"unfortunately","unfortunately",96
"blazers","blazers",95
"brothers","brothers",95
"considering","considering",95
"desire","desire",95
"e2809cwe","e2809cwe",95
"fifth","fifth",95
"fully","fully",95
"illinois","illinois",95
"incident","incident",95
"paying","paying",95
"plants","plants",95
"primary","primary",95
"schedule","schedule",95
"speaking","speaking",95
"steps","steps",95
"turning","turning",95
"windows","windows",95
"2000","2000",94
"austin","austin",94
"catholic","catholic",94
"christie","christie",94
"environment","environment",94
"filed","filed",94
"grant","grant",94
"markets","markets",94
"option","option",94
"recommend","recommend",94
"victims","victims",94
"violence","violence",94
"wake","wake",94
"allowing","allowing",93
"apart","apart",93
"arm","arm",93
"click","click",93
"condition","condition",93
"farm","farm",93
"flight","flight",93
"fucking","fucking",93
"holy","holy",93
"lee","lee",93
"mass","mass",93
"meanwhile","meanwhile",93
"region","region",93
"richard","richard",93
"separate","separate",93
"spoke","spoke",93
"strange","strange",93
"thus","thus",93
"trail","trail",93
"van","van",93
"writers","writers",93
"bitch","bitch",92
"described","described",92
"gop","gop",92
"gov","gov",92
"heading","heading",92
"plate","plate",92
"purchase","purchase",92
"tied","tied",92
"truck","truck",92
"walls","walls",92
"william","william",92
"wone28099t","wone28099t",92
"app","app",91
"attend","attend",91
"degrees","degrees",91
"egg","egg",91
"european","european",91
"failure","failure",91
"grateful","grateful",91
"hopes","hopes",91
"jan","jan",91
"kick","kick",91
"leads","leads",91
"newspaper","newspaper",91
"studies","studies",91
"artist","artist",90
"associated","associated",90
"banks","banks",90
"beef","beef",90
"cross","cross",90
"districts","districts",90
"environmental","environmental",90
"heights","heights",90
"mood","mood",90
"offering","offering",90
"package","package",90
"paint","paint",90
"plain","plain",90
"silver","silver",90
"stayed","stayed",90
"yellow","yellow",90
"afraid","afraid",89
"basically","basically",89
"contest","contest",89
"critical","critical",89
"driver","driver",89
"fantastic","fantastic",89
"finds","finds",89
"fly","fly",89
"foods","foods",89
"handle","handle",89
"hole","hole",89
"houston","houston",89
"ingredients","ingredients",89
"legs","legs",89
"literally","literally",89
"mad","mad",89
"massive","massive",89
"meaning","meaning",89
"nights","nights",89
"owners","owners",89
"promise","promise",89
"sees","sees",89
"transportation","transportation",89
"wins","wins",89
"animals","animals",88
"anymore","anymore",88
"aware","aware",88
"cant","cant",88
"conditions","conditions",88
"delicious","delicious",88
"entry","entry",88
"figures","figures",88
"grade","grade",88
"mixture","mixture",88
"request","request",88
"stadium","stadium",88
"task","task",88
"ticket","ticket",88
"unit","unit",88
"visiting","visiting",88
"1000","1000",87
"boston","boston",87
"comfortable","comfortable",87
"communities","communities",87
"determined","determined",87
"ensure","ensure",87
"estate","estate",87
"europe","europe",87
"killing","killing",87
"meetings","meetings",87
"newark","newark",87
"paris","paris",87
"patients","patients",87
"presented","presented",87
"prevent","prevent",87
"progress","progress",87
"regional","regional",87
"sites","sites",87
"southern","southern",87
"understanding","understanding",87
"alcohol","alcohol",86
"alive","alive",86
"bet","bet",86
"craft","craft",86
"documents","documents",86
"female","female",86
"grace","grace",86
"havene28099t","havene28099t",86
"injuries","injuries",86
"keeps","keeps",86
"lately","lately",86
"legislation","legislation",86
"pop","pop",86
"proposal","proposal",86
"salad","salad",86
"santa","santa",86
"stone","stone",86
"storm","storm",86
"talks","talks",86
"today's","today's",86
"vegas","vegas",86
"worried","worried",86
"300","300",85
"activity","activity",85
"approved","approved",85
"bike","bike",85
"colors","colors",85
"combined","combined",85
"corporate","corporate",85
"criminal","criminal",85
"deals","deals",85
"division","division",85
"dude","dude",85
"equipment","equipment",85
"grown","grown",85
"heads","heads",85
"horse","horse",85
"kansas","kansas",85
"northern","northern",85
"obvious","obvious",85
"offensive","offensive",85
"ordered","ordered",85
"religious","religious",85
"row","row",85
"smooth","smooth",85
"suddenly","suddenly",85
"target","target",85
"urban","urban",85
